227,379,68,68,2,1,1,0,6,0
227,327,12,12,2,1,1,15,1870,0
227,408,1,1,1,1,1,12,776,0
227,431,12,12,1,1,1,15,226,0
227,425,1,1,1,0,0,1,6,0
227,414,107,107,1,1,0,0,1,0
227,387,68,68,9,1,1,5,66,0
227,403,8,8,18,1,1,0,40,0
227,418,8,8,1,1,1,0,121,0
227,417,119,119,14,0,1,1,6,0
227,440,44,44,1,1,0,5,1,0
227,432,53,53,2,1,1,0,1124,0
227,404,111,111,0,0,1,5,83,0
227,437,11,11,5,0,1,0,182,0
227,365,20,20,36,1,1,0,28,0
227,391,50,50,9,0,1,1,54,0
227,424,23,23,9,0,1,1,54,0
227,107,47,47,2,0,0,2,226,0
227,221,1,1,1,0,1,0,728,0
227,270,68,68,0,0,1,12,1871,0
227,112,3,3,1,0,1,15,59,0
227,307,8,8,11,0,1,0,11,2
227,412,68,68,8,0,0,1,7,2
227,414,12,12,1,1,1,14,7,2
227,437,12,12,11,2,1,1,7,2
227,3,9,9,1,0,0,5,7,2
227,261,48,48,10,0,1,5,7,2
227,14,12,12,1,2,2,2,7,2
227,308,4,4,5,3,0,13,7,2
227,238,10,10,11,2,1,5,11,2
227,14,12,12,1,2,2,5,7,2
227,14,12,12,1,2,2,0,7,2
227,14,12,12,1,2,2,0,7,2
227,241,37,37,1,2,1,2,7,2
227,171,25,25,2,2,2,15,7,2
227,117,89,89,0,1,1,6,11,3
227,272,1,1,14,0,1,15,11,3
227,439,12,12,5,0,1,0,11,3
227,428,49,49,0,0,1,5,11,3
227,422,6,6,11,0,1,15,11,3
227,339,32,32,1,0,1,15,11,3
227,354,59,59,1,1,0,15,11,3
227,362,60,60,13,0,1,15,11,3
227,415,68,68,9,0,1,15,11,3
227,218,64,64,8,1,1,6,7,3
227,428,44,44,1,0,0,0,11,3
227,418,3,3,2,0,1,15,11,3
227,411,6,6,5,0,1,15,11,3
227,262,10,10,2,1,0,0,11,3
227,404,8,8,1,3,0,1,11,3
227,325,31,31,1,1,0,6,11,3
227,411,19,19,26,1,1,5,11,3
227,441,4,4,1,1,0,0,165,3
227,280,15,15,1,0,0,6,11,3
227,288,12,12,1,1,0,0,11,3
227,414,83,83,11,0,1,15,11,3
227,431,3,3,1,0,1,15,11,3
227,436,99,99,1,2,1,5,11,3
227,259,77,77,2,0,1,6,7,3
227,442,62,62,0,1,1,21,11,3
227,411,6,6,5,0,1,15,11,3
227,440,12,12,1,0,1,9,11,3
227,403,18,18,1,0,1,1,11,3
227,407,6,6,5,1,1,5,11,3
227,400,39,39,2,0,1,1,11,3
227,3,4,4,11,0,1,1,11,3
227,422,7,7,11,1,1,6,1872,3
227,358,0,0,1,1,1,5,11,3
227,441,12,12,1,0,1,5,7,2
227,309,12,12,1,0,1,5,7,2
227,403,10,10,2,1,0,6,7,2
227,442,9,9,9,0,0,6,7,2
227,439,12,12,1,1,1,11,7,2
227,14,12,12,1,2,2,5,7,2
227,440,8,8,1,1,1,5,1873,1
227,441,7,7,1,1,1,5,1,1
227,387,9,9,7,1,1,0,456,1
227,403,3,3,5,1,1,12,59,1
227,438,34,34,14,1,1,10,774,1
227,442,31,31,26,0,0,0,1874,1
227,375,82,82,9,1,1,5,1875,1
227,436,91,91,11,0,1,1,1,1
227,439,31,31,1,0,0,1,46,1
227,327,20,20,13,0,1,5,6,1
227,440,1,1,13,2,1,5,33,1
227,430,31,31,1,1,1,0,239,1
227,436,32,32,11,1,1,12,1876,1
227,425,32,32,9,1,1,7,40,1
227,350,68,68,9,0,1,1,91,1
227,372,60,60,11,0,1,14,127,1
227,407,33,33,5,2,1,5,58,1
227,401,12,12,17,1,1,8,724,1
227,374,21,21,0,1,1,0,28,1
227,348,21,21,0,2,1,5,1877,1
227,438,47,47,11,0,1,1,33,1
227,425,23,23,1,0,1,1,42,1
227,424,46,46,1,0,1,0,25,1
227,414,32,32,1,0,0,2,1878,1
227,436,74,74,5,1,0,8,1702,1
227,442,15,15,9,1,1,12,231,1
227,425,119,119,0,1,1,0,419,1
227,436,19,19,9,1,0,0,122,1
227,319,68,68,1,0,1,5,595,1
227,431,10,10,2,0,1,1,33,1
227,441,50,50,9,0,1,0,50,1
227,218,48,48,1,0,1,1,1,1
227,438,10,10,2,2,0,15,29,1
227,415,17,17,1,0,0,1,1879,1
227,438,60,60,11,1,1,5,361,1
227,439,31,31,11,1,1,0,6,1
227,402,25,25,1,0,0,0,1880,1
227,310,88,88,11,1,1,5,595,1
227,430,1,1,1,1,1,0,46,1
227,410,78,78,8,0,1,5,1881,1
227,428,91,91,1,1,1,0,148,1
227,443,4,4,1,2,1,0,52,1
227,387,39,39,8,1,1,5,119,1
227,259,6,6,1,0,1,1,46,1
227,440,89,89,18,1,1,7,49,1
227,272,7,7,1,0,1,1,1882,1
227,401,74,74,8,2,1,15,33,1
227,272,34,34,1,0,1,1,1,1
227,321,11,11,5,0,0,6,296,1
227,375,54,54,2,0,1,1,46,1
227,418,44,44,1,0,1,15,1,1
227,440,31,31,0,0,1,5,1,1
227,370,12,12,1,0,3,0,52,1
227,317,64,64,10,0,1,5,127,1
227,442,44,44,18,0,1,1,695,1
227,14,8,8,1,2,1,5,1883,1
227,317,68,68,22,0,1,21,52,1
227,297,44,44,2,1,1,0,620,1
227,14,31,31,1,2,2,0,1285,1
228,442,31,31,11,0,1,12,33,0
228,218,12,12,9,0,1,12,1,0
228,302,36,36,1,0,0,12,66,0
228,218,12,12,0,1,1,8,251,0
228,444,8,8,1,0,1,1,52,0
228,432,4,4,1,1,1,5,42,0
228,401,34,34,14,1,1,0,490,0
228,407,9,9,1,0,1,5,400,0
228,407,23,23,13,1,1,6,1,0
228,414,47,47,1,0,0,6,6,0
228,389,8,8,1,1,1,6,235,0
228,347,41,41,11,0,1,15,18,0
228,436,12,12,9,1,0,15,92,0
228,387,51,51,14,0,1,5,916,0
228,318,2,2,2,0,0,6,1884,0
228,259,10,10,11,1,1,7,1885,0
228,301,81,81,1,0,1,1,1886,0
228,442,37,37,1,0,1,0,1191,0
228,203,39,39,1,0,1,0,1887,0
228,14,39,39,1,0,1,1,1888,0
228,439,26,26,1,1,1,0,1889,0
228,408,90,90,8,0,1,21,1572,0
228,272,41,41,2,1,1,5,63,0
228,386,7,7,11,0,1,14,1890,0
228,417,12,12,1,1,0,14,1891,0
228,407,68,68,1,1,1,0,17,0
228,430,105,105,1,0,0,0,86,0
228,441,8,8,1,0,0,8,339,0
228,339,10,10,46,0,0,8,1,0
228,260,47,47,1,0,1,1,40,0
228,235,4,4,1,1,1,0,1209,0
228,406,32,32,5,0,0,8,663,0
228,386,46,46,8,0,0,1,1,0
228,405,23,23,1,0,1,5,235,0
228,102,111,111,9,1,1,0,17,0
228,441,12,12,1,0,1,1,46,0
228,438,59,59,1,0,1,0,1,0
228,358,2,2,1,0,1,9,672,0
228,414,12,12,10,1,1,0,182,0
228,424,23,23,1,0,0,1,16,0
228,440,18,18,1,0,0,1,37,0
228,14,28,28,9,2,2,1,50,0
228,417,12,12,1,0,0,0,314,0
228,438,51,51,1,1,1,5,18,0
228,304,37,37,1,0,1,6,1892,0
228,385,8,8,1,0,1,0,129,0
228,438,38,38,11,1,1,5,670,0
228,284,3,3,2,0,1,1,393,0
228,402,39,39,11,1,1,5,1893,0
228,411,12,12,1,1,1,14,1894,0
228,386,24,24,2,1,1,14,254,0
228,438,12,12,1,0,0,8,63,0
228,416,12,12,9,1,1,0,17,0
228,370,1,1,8,1,1,5,119,0
228,351,167,167,1,0,1,1,17,0
228,14,88,88,1,0,1,1,18,0
228,327,7,7,9,0,1,1,63,0
228,439,55,55,9,0,0,0,28,0
228,408,46,46,1,1,1,0,514,0
228,439,31,31,5,0,0,1,18,0
228,260,65,65,9,0,1,1,1895,0
228,375,46,46,8,0,1,0,42,0
228,414,10,10,11,0,1,14,40,0
228,404,12,12,8,1,1,5,1091,0
228,372,75,75,2,0,1,5,1896,0
228,218,23,23,1,1,1,5,70,0
228,436,46,46,1,0,0,5,1331,0
228,375,32,32,2,0,1,15,7,2
228,439,18,18,7,1,0,11,11,2
228,106,12,12,2,1,0,0,7,2
228,273,15,15,9,1,1,6,11,2
228,424,21,21,8,0,1,1,11,2
228,272,23,23,1,1,1,0,7,2
228,362,12,12,9,0,1,0,7,2
228,442,47,47,11,1,0,11,7,2
228,415,66,66,1,1,1,26,7,2
228,14,12,12,1,2,2,0,7,2
228,218,68,68,9,1,1,5,7,2
228,438,25,25,11,3,0,1,7,2
228,270,12,12,11,1,1,1,11,2
228,375,46,46,8,1,1,21,11,3
228,416,31,31,11,0,1,15,11,3
228,327,39,39,17,1,1,15,11,3
228,406,31,31,2,1,1,0,11,3
228,439,47,47,1,1,0,1,11,3
228,424,64,64,1,1,1,12,11,3
228,442,31,31,11,1,0,12,11,3
228,348,18,18,7,1,0,6,11,3
228,425,51,51,11,0,1,1,11,3
228,425,49,49,1,0,1,6,739,3
228,432,41,41,1,0,1,5,11,3
228,430,59,59,1,0,0,6,11,3
228,437,8,8,10,0,1,6,11,3
228,407,20,20,1,1,1,6,11,3
228,442,10,10,11,0,1,1,1632,3
228,365,1,1,1,0,1,1,11,3
228,435,10,10,11,1,0,0,11,3
228,218,41,41,2,0,1,1,11,3
228,417,31,31,5,1,1,5,11,3
228,327,32,32,1,1,1,7,1897,3
228,404,10,10,11,0,1,0,11,3
228,412,89,89,1,0,1,6,11,3
228,406,48,48,15,0,1,12,1898,3
228,430,57,57,2,1,1,6,11,3
228,445,12,12,11,0,1,1,11,3
228,334,23,23,2,1,1,7,11,3
228,218,6,6,5,0,1,1,11,3
228,333,60,60,9,0,1,1,11,3
228,436,46,46,8,0,1,1,11,3
228,440,3,3,2,2,0,1,11,3
228,418,51,51,1,1,0,7,11,3
228,417,43,43,2,0,1,1,11,3
228,375,12,12,1,0,1,1,11,3
228,435,35,35,11,1,1,6,11,3
228,375,10,10,1,1,1,0,7,3
228,334,49,49,0,1,1,12,11,3
228,414,34,34,13,1,1,12,11,3
228,327,34,34,13,0,1,0,11,3
228,271,59,59,1,1,0,12,11,3
228,327,15,15,2,0,1,0,11,3
228,386,1,1,1,0,0,6,11,3
228,409,12,12,1,2,1,6,11,3
228,403,2,2,2,0,1,6,11,3
228,374,12,12,1,1,0,7,11,3
228,425,37,37,1,1,1,7,577,3
228,415,59,59,9,2,1,1,11,3
228,438,75,75,2,1,1,0,11,3
228,286,14,14,1,0,0,0,11,3
228,437,12,12,9,1,0,8,11,3
228,436,12,12,2,1,0,0,11,3
228,408,15,15,5,1,1,12,11,3
228,442,46,46,1,0,1,1,11,3
228,411,46,46,1,0,0,8,11,3
228,446,141,141,1,0,1,1,33,3
228,436,8,8,1,0,1,0,11,3
228,425,46,46,1,0,1,1,11,3
228,339,32,32,9,2,1,12,11,3
228,409,41,41,1,1,1,0,11,3
228,413,47,47,9,1,1,12,11,3
228,412,15,15,11,1,1,10,11,3
228,417,3,3,2,0,1,15,11,3
228,442,10,10,1,0,1,1,11,3
228,412,10,10,11,0,1,1,11,3
228,102,46,46,8,0,1,1,11,3
228,358,78,78,1,0,0,10,11,3
228,218,0,0,0,0,1,1,11,3
228,330,10,10,1,0,1,1,11,3
228,409,183,183,0,0,0,6,11,3
228,424,59,59,0,1,1,0,11,3
228,411,1,1,14,0,1,0,11,3
228,425,33,33,5,1,1,0,11,3
228,233,9,9,9,0,0,6,1899,3
228,415,31,31,8,1,1,12,11,3
228,414,2,2,1,1,0,7,7,2
228,405,12,12,1,0,1,1,7,2
228,367,12,12,1,0,1,6,7,2
228,391,8,8,1,0,1,6,7,2
228,441,60,60,8,1,1,1,7,2
228,412,12,12,9,0,0,5,7,2
228,347,12,12,1,0,1,1,7,2
228,438,12,12,1,2,1,1,7,2
228,437,20,20,2,2,0,7,7,2
228,401,48,48,6,1,0,7,7,2
228,410,12,12,1,0,0,1,7,2
228,432,12,12,1,0,1,1,7,2
228,405,12,12,1,1,1,0,7,2
228,425,12,12,1,0,1,1,7,2
228,417,12,12,1,1,1,16,7,2
228,447,31,31,11,0,1,0,92,1
228,396,8,8,1,1,1,12,523,1
228,218,41,41,9,1,1,5,1900,1
228,244,81,81,11,0,1,5,1,1
228,432,50,50,9,0,1,0,1,1
228,408,12,12,6,2,1,5,1901,1
228,414,31,31,1,1,1,6,6,1
228,310,2,2,9,0,1,6,1902,1
228,386,8,8,1,0,1,6,182,1
228,218,35,35,6,0,1,6,1,1
228,353,31,31,1,0,0,1,1903,1
228,416,6,6,5,1,1,15,119,1
228,370,20,20,2,0,1,15,252,1
228,413,20,20,2,1,1,11,66,1
228,327,12,12,11,0,1,1,1904,1
228,402,41,41,1,0,0,1,33,1
228,375,6,6,11,0,1,12,1,1
228,430,31,31,11,0,1,1,6,1
228,406,28,28,6,1,1,0,180,1
228,414,6,6,1,0,1,0,33,1
228,431,20,20,13,0,1,15,1,1
228,438,3,3,2,2,1,1,1905,1
228,442,15,15,1,1,1,0,252,1
228,375,1,1,8,0,1,0,1906,1
228,408,12,12,9,1,1,7,1,1
228,416,48,48,15,1,1,0,1907,1
228,14,4,4,8,2,1,14,117,1
228,431,9,9,1,2,1,1,313,1
228,416,2,2,6,0,1,5,555,1
228,411,0,0,11,0,1,1,6,1
228,432,46,46,1,0,1,1,29,1
228,439,26,26,1,1,1,7,66,1
228,367,31,31,1,0,1,1,624,1
228,389,1,1,14,1,1,0,66,1
228,440,44,44,11,0,1,1,1,1
228,442,68,68,2,0,1,5,156,1
228,430,31,31,22,1,0,2,1908,1
228,415,8,8,1,0,1,0,820,1
228,437,48,48,0,1,1,5,1690,1
228,431,65,65,1,0,1,1,1909,1
228,413,46,46,8,0,1,0,595,1
228,406,1,1,1,1,1,5,1910,1
228,428,47,47,11,1,1,0,1911,1
228,436,1,1,1,0,1,1,6,1
228,430,45,45,1,2,1,5,820,1
228,438,68,68,1,0,0,5,1912,1
228,428,44,44,1,1,1,0,690,1
228,402,39,39,1,1,1,12,1913,1
228,432,82,82,9,1,1,5,92,1
228,224,99,99,0,1,1,12,1914,1
228,425,12,12,2,0,1,1,1038,1
228,406,36,36,9,0,1,6,0,1
228,439,2,2,8,1,1,6,1915,1
228,406,23,23,6,1,1,5,1916,1
228,440,12,12,1,2,1,1,52,1
228,327,20,20,2,0,0,8,52,1
228,415,48,48,1,1,0,18,1917,1
228,413,6,6,9,1,1,5,33,1
228,431,39,39,1,0,1,6,1918,1
228,301,53,53,2,0,1,1,92,1
228,416,32,32,9,2,1,18,1704,1
228,416,4,4,13,0,1,0,695,1
228,440,0,0,0,0,1,1,1,1
228,317,81,81,1,0,1,7,52,1
228,437,48,48,1,0,1,0,1466,1
228,412,88,88,6,2,1,8,448,1
228,438,3,3,11,1,1,16,724,1
228,417,32,32,1,1,1,16,33,1
228,375,68,68,2,0,1,5,1015,1
228,218,10,10,11,1,1,0,6,1
228,407,48,48,0,0,1,8,1,1
228,440,78,78,11,0,1,1,33,1
229,272,68,68,9,1,1,5,1919,0
229,410,47,47,9,1,1,0,1920,0
229,412,32,32,8,0,1,0,52,0
229,435,15,15,1,0,2,0,291,0
229,372,12,12,1,1,1,5,40,0
229,431,31,31,1,2,1,5,1921,0
229,14,34,34,1,2,2,0,120,0
229,14,12,12,1,2,2,0,311,0
229,14,12,12,1,2,2,5,1922,0
229,14,91,91,1,2,2,1,1,0
229,14,12,12,1,2,0,1,122,0
229,430,44,44,0,0,1,0,1923,0
229,14,12,12,1,2,2,7,33,0
229,440,38,38,1,1,1,0,63,0
229,301,47,47,2,1,1,0,46,0
229,14,12,12,1,2,2,0,6,0
229,422,61,61,1,1,1,1,1472,0
229,372,11,11,5,0,1,8,42,0
229,424,3,3,2,0,1,0,1629,0
229,435,12,12,1,2,2,0,7,2
229,440,147,147,1,2,2,5,11,2
229,448,59,59,1,0,0,0,11,3
229,385,4,4,1,1,1,0,11,3
229,428,6,6,1,1,1,15,11,3
229,374,32,32,7,1,1,7,11,3
229,422,39,39,8,0,1,1,11,3
229,307,53,53,9,1,1,7,7,3
229,442,9,9,1,1,1,0,11,3
229,444,49,49,0,0,1,1,11,3
229,262,68,68,1,0,1,1,11,3
229,318,46,46,5,1,1,5,11,3
229,390,12,12,2,0,1,0,7,2
229,14,12,12,1,2,2,1,7,2
229,440,12,12,1,1,1,0,7,2
229,409,12,12,1,2,1,0,7,2
229,14,0,0,0,2,1,0,1924,1
229,236,4,4,1,0,1,1,1,1
229,417,3,3,1,1,1,0,384,1
229,388,4,4,5,1,1,0,1925,1
229,432,119,119,14,1,1,5,63,1
229,428,23,23,1,0,1,1,1,1
229,14,10,10,1,2,2,1,0,1
229,391,7,7,5,1,1,5,1926,1
229,442,48,48,13,1,1,1,1,1
229,435,66,66,1,0,1,0,1927,1
229,389,24,24,1,0,1,1,1,1
229,439,31,31,11,1,1,12,66,1
229,339,51,51,14,1,1,15,1928,1
229,388,90,90,14,1,1,12,1929,1
229,435,12,12,9,0,1,0,40,1
229,412,8,8,1,0,1,0,180,1
229,14,12,12,1,2,2,1,1,1
229,438,4,4,2,0,1,1,839,1
230,415,32,32,1,0,1,1,796,0
230,445,1,1,2,1,1,7,1930,0
230,425,12,12,5,0,0,5,152,0
230,441,11,11,5,1,1,5,156,0
230,441,46,46,1,0,1,5,1931,0
230,443,33,33,5,2,1,12,33,0
230,434,53,53,5,1,1,5,1932,0
230,440,3,3,1,0,0,0,28,0
230,442,10,10,11,0,1,1,1933,0
230,435,1,1,1,1,1,7,7,2
230,218,9,9,9,1,1,9,7,2
230,298,19,19,6,1,1,2,11,3
230,291,10,10,11,2,1,0,11,3
230,301,49,49,1,0,1,15,11,3
230,339,53,53,5,1,1,7,11,3
230,298,20,20,1,0,1,1,11,3
230,298,46,46,8,1,1,0,1934,3
230,417,153,153,1,1,1,0,11,3
230,335,4,4,2,1,1,7,11,3
230,443,8,8,11,0,1,6,11,3
230,432,32,32,5,1,1,0,11,3
230,425,20,20,9,1,0,1,7,2
230,355,12,12,1,1,1,0,7,2
230,440,12,12,1,0,1,0,7,2
230,389,12,12,1,1,1,7,7,2
230,14,12,12,1,2,2,7,7,2
230,409,12,12,1,0,0,1,7,2
230,440,75,75,1,0,1,0,430,1
230,367,7,7,1,0,1,1,1,1
230,438,15,15,5,1,1,12,193,1
230,431,12,12,2,2,1,5,820,1
230,325,50,50,9,1,1,12,1935,1
230,435,20,20,13,1,0,2,1936,1
230,436,41,41,9,0,1,1,1,1
230,441,7,7,11,1,1,10,1937,1
230,298,35,35,1,0,1,14,820,1
230,391,7,7,6,0,1,5,235,1
230,266,2,2,1,2,1,1,59,1
230,434,12,12,14,0,1,1,156,1
230,432,46,46,8,1,1,5,1938,1
230,367,51,51,2,1,1,2,1939,1
230,445,48,48,9,2,1,5,108,1
230,445,107,107,1,2,1,1,1633,1
230,443,12,12,5,0,1,1,1,1
230,441,41,41,2,1,1,14,885,1
230,218,46,46,1,1,1,16,1940,1
230,422,3,3,2,0,1,1,1,1
230,435,18,18,1,0,0,0,419,1
230,428,9,9,7,1,1,7,251,1
230,444,7,7,5,1,1,0,975,1
230,431,20,20,11,1,1,7,535,1
230,346,31,31,11,2,1,5,122,1
230,435,31,31,11,2,1,1,1941,1
230,14,12,12,1,2,0,1,40,1
230,375,64,64,1,0,1,12,1,1
230,316,12,12,1,0,0,6,408,1
230,401,51,51,0,2,1,0,1942,1
231,405,33,33,5,0,0,1,6,0
231,441,57,57,1,0,1,8,92,0
231,315,12,12,1,0,0,7,1943,0
231,439,39,39,1,1,1,5,54,0
231,434,17,17,9,0,0,8,68,0
231,350,46,46,1,0,1,15,52,0
231,381,90,90,1,0,1,1,18,0
231,402,68,68,33,0,1,1,52,0
231,318,2,2,2,0,1,1,68,0
231,445,74,74,6,0,0,8,86,0
231,309,12,12,6,0,0,0,6,0
231,412,41,41,1,0,0,5,68,0
231,438,107,107,11,1,1,5,11,2
231,414,44,44,2,0,0,1,11,2
231,449,164,164,1,0,0,1,11,3
231,272,46,46,2,1,0,7,11,3
231,444,145,145,1,0,1,15,11,3
231,390,53,53,2,1,1,12,11,3
231,436,39,39,1,1,1,5,11,3
231,444,20,20,1,0,1,15,11,3
231,422,9,9,1,1,0,0,11,3
231,439,0,0,1,0,1,1,11,3
231,424,11,11,1,0,1,0,11,3
231,14,12,12,1,1,0,14,7,2
231,436,12,12,1,1,1,10,7,2
231,14,47,47,2,2,1,1,7,2
231,298,93,93,11,1,1,0,1944,1
231,330,26,26,0,1,0,1,33,1
231,430,68,68,5,1,1,12,52,1
231,424,41,41,2,1,1,7,132,1
231,418,32,32,0,1,1,0,236,1
231,417,48,48,6,0,1,1,1,1
231,415,83,83,10,2,1,7,1945,1
231,298,107,107,7,1,1,14,252,1
231,409,31,31,7,1,1,11,156,1
231,414,1,1,2,0,1,0,42,1
232,414,0,0,35,1,1,0,182,0
232,408,90,90,1,1,0,14,50,0
232,425,36,36,1,0,0,7,92,0
232,439,21,21,2,1,0,0,37,0
232,438,11,11,5,1,1,0,1946,0
232,298,10,10,1,0,1,0,251,0
232,391,12,12,1,1,1,0,46,0
232,267,129,129,5,0,0,1,322,0
232,444,41,41,2,1,1,12,1947,0
232,316,12,12,1,1,1,14,68,0
232,416,7,7,8,1,1,5,1615,0
232,405,7,7,1,0,1,6,79,0
232,435,12,12,1,0,0,8,54,0
232,438,62,62,1,0,0,2,59,0
232,417,17,17,1,0,0,7,46,0
232,438,1,1,1,0,0,0,91,0
232,347,0,0,1,0,1,1,1146,0
232,434,68,68,6,1,0,11,235,0
232,316,8,8,6,0,0,12,1948,0
232,414,12,12,1,1,1,7,1949,0
232,425,50,50,9,0,0,10,304,0
232,218,12,12,0,1,1,0,1950,0
232,359,12,12,9,0,1,1,46,0
232,436,31,31,11,1,1,0,52,0
232,270,8,8,14,0,1,0,17,0
232,317,26,26,6,1,0,7,71,0
232,400,68,68,6,0,0,8,370,0
232,362,10,10,1,0,0,1,18,0
232,434,44,44,9,0,1,0,629,0
232,385,14,14,9,0,1,0,18,0
232,218,1,1,1,1,1,0,258,0
232,445,126,126,1,0,1,0,621,0
232,410,99,99,1,1,0,7,252,0
232,298,24,24,1,0,1,1,91,0
232,327,51,51,6,1,1,0,601,0
232,441,68,68,1,0,1,1,1951,0
232,327,33,33,1,0,0,1,68,0
232,430,2,2,1,1,1,0,54,0
232,361,7,7,1,0,0,5,1,0
232,163,9,9,9,1,1,0,1952,0
