177,14,88,88,6,2,2,0,11,3
177,329,68,68,1,1,1,14,11,3
177,14,12,12,1,2,2,7,7,2
177,14,12,12,1,2,2,0,7,2
177,14,12,12,1,2,2,7,7,2
177,206,89,89,9,1,1,12,7,2
177,14,12,12,1,2,2,15,7,2
177,334,9,9,1,1,1,12,1160,1
177,289,20,20,2,0,1,12,1161,1
177,179,10,10,1,0,0,13,1162,1
177,14,31,31,1,2,2,0,1163,1
177,329,49,49,6,1,1,5,46,1
177,325,10,10,20,1,1,5,66,1
177,307,48,48,2,2,1,1,490,1
177,318,14,14,9,1,1,0,1164,1
177,347,72,72,6,0,1,1,342,1
177,315,68,68,5,1,1,7,33,1
177,320,1,1,14,0,1,18,1165,1
177,285,9,9,9,1,1,2,231,1
177,214,39,39,11,0,1,0,59,1
177,302,7,7,1,1,1,5,1166,1
177,14,12,12,1,2,0,8,189,1
177,342,46,46,1,0,1,15,40,1
177,315,4,4,6,1,1,1,885,1
177,333,3,3,1,1,1,12,66,1
177,14,81,81,13,0,1,1,46,1
177,289,18,18,1,1,1,0,419,1
177,319,12,12,1,0,1,1,1,1
177,341,7,7,6,1,1,1,1167,1
177,349,26,26,1,1,0,0,1168,1
177,315,58,58,1,1,1,2,1169,1
178,323,26,26,6,1,1,5,54,0
178,14,12,12,1,2,2,5,7,0
178,302,88,88,1,0,0,6,1170,1
179,239,12,12,9,1,1,5,153,0
179,329,64,64,1,0,1,15,52,0
179,323,1,1,1,0,0,16,184,0
179,311,68,68,1,0,1,1,1146,0
179,353,32,32,9,1,0,0,672,0
179,289,77,77,14,0,1,1,28,0
179,304,16,16,1,1,0,0,153,0
179,313,26,26,1,1,0,5,185,0
179,341,47,47,1,1,1,0,621,0
179,347,1,1,1,1,1,14,1171,0
179,351,31,31,1,0,1,1,1,0
179,313,68,68,9,0,1,1,252,0
179,286,6,6,1,0,0,1,672,0
179,178,47,47,11,0,0,1,63,0
179,346,3,3,2,1,0,7,1172,0
179,354,63,63,1,0,0,5,7,0
179,299,90,90,14,1,1,0,17,0
179,318,68,68,9,0,1,0,119,0
179,14,15,15,1,1,0,5,59,0
179,224,78,78,1,0,1,8,1173,0
179,286,44,44,5,0,1,0,1174,0
179,286,73,73,1,1,1,5,399,0
179,311,10,10,1,0,0,0,182,0
179,14,12,12,1,2,2,1,405,0
179,331,6,6,5,1,0,11,1175,0
179,347,3,3,1,1,1,0,1176,0
179,313,31,31,20,1,1,0,46,0
179,330,31,31,14,1,1,0,1177,0
179,337,66,66,11,0,1,0,6,0
179,319,64,64,2,1,1,5,40,0
179,329,4,4,1,1,1,5,121,0
179,330,10,10,11,2,1,5,1178,0
179,335,10,10,2,0,0,6,1179,0
179,330,54,54,2,1,1,5,11,2
179,14,12,12,1,2,2,1,7,2
179,14,12,12,1,2,2,0,7,2
179,14,12,12,1,2,2,15,7,2
179,14,1,1,14,2,1,0,7,2
179,20,3,3,2,2,2,0,7,2
179,354,0,0,11,0,1,15,563,3
179,355,10,10,1,0,2,15,11,3
179,354,59,59,1,0,0,5,59,3
179,356,68,68,7,1,0,7,7,3
179,307,12,12,14,1,1,12,11,3
179,317,50,50,9,1,0,0,11,3
179,14,60,60,1,0,0,0,11,3
179,303,18,18,8,0,1,1,11,3
179,286,10,10,1,0,0,1,11,3
179,243,31,31,11,0,1,15,11,3
179,348,2,2,10,1,1,15,129,3
179,321,32,32,8,1,1,0,11,3
179,333,1,1,1,2,2,5,11,3
179,312,139,139,1,1,1,7,11,3
179,302,0,0,0,1,1,1,11,3
179,282,8,8,1,1,1,0,11,3
179,270,77,77,6,0,1,15,11,3
179,349,12,12,1,1,0,0,11,3
179,335,99,99,11,1,1,15,11,3
179,346,1,1,8,0,1,15,66,3
179,14,12,12,1,2,2,1,11,3
179,333,40,40,1,2,1,0,11,3
179,233,4,4,5,1,1,7,7,3
179,266,15,15,1,1,1,0,11,3
179,353,68,68,11,0,1,15,11,3
179,313,15,15,5,0,1,0,11,3
179,357,39,39,8,0,1,5,11,3
179,303,12,12,8,0,1,1,7,2
179,14,12,12,1,2,2,12,7,2
179,14,12,12,1,2,2,0,7,2
179,299,144,144,1,1,0,2,7,2
179,329,8,8,11,2,1,1,1,1
179,319,46,46,8,0,1,0,1,1
179,267,32,32,1,0,0,1,223,1
179,358,9,9,9,1,1,0,1180,1
179,341,94,94,8,1,2,0,46,1
179,346,7,7,1,0,2,1,92,1
179,311,12,12,1,0,1,0,46,1
179,315,50,50,1,0,1,8,711,1
179,330,65,65,1,0,1,0,40,1
179,226,12,12,2,1,1,14,1181,1
179,288,77,77,1,0,1,1,17,1
179,344,8,8,11,0,1,1,1,1
179,312,10,10,11,0,1,1,6,1
179,335,48,48,6,1,1,5,774,1
179,310,7,7,20,1,1,11,33,1
179,333,1,1,0,0,1,1,1,1
179,296,32,32,1,1,0,0,1182,1
179,14,0,0,11,1,2,12,18,1
179,291,31,31,1,2,1,1,252,1
179,359,48,48,8,2,1,1,40,1
179,326,34,34,1,1,1,7,66,1
179,229,39,39,1,0,0,8,1183,1
179,284,51,51,11,1,1,0,1,1
179,333,31,31,11,0,1,0,54,1
179,326,77,77,8,0,1,1,595,1
179,306,21,21,8,0,1,6,122,1
179,326,32,32,2,0,1,1,46,1
179,333,20,20,11,1,1,7,68,1
179,0,138,138,1,0,1,0,1184,1
179,312,4,4,0,1,1,14,80,1
179,330,12,12,11,1,1,0,571,1
180,335,39,39,6,0,1,21,1185,0
180,240,53,53,1,0,1,0,621,0
180,348,53,53,1,1,1,7,393,0
180,14,12,12,1,2,2,0,127,0
180,342,54,54,1,1,1,0,284,0
180,337,68,68,1,0,1,0,68,0
180,335,26,26,6,1,1,7,669,0
180,333,32,32,9,1,1,11,1015,0
180,303,53,53,1,0,1,5,1181,0
180,321,64,64,10,1,1,7,252,0
180,263,24,24,11,0,1,15,6,0
180,307,24,24,1,1,1,15,314,0
180,333,24,24,1,1,0,5,330,0
180,309,44,44,11,0,1,1,52,0
180,318,0,0,1,0,1,1,1,0
180,346,0,0,0,0,1,0,1186,0
180,344,3,3,2,1,0,11,33,0
180,260,7,7,1,0,1,1,120,0
180,14,12,12,1,2,2,15,1187,0
180,347,12,12,9,1,1,7,52,0
180,348,64,64,9,0,1,0,33,0
180,288,1,1,11,1,1,5,1188,0
180,337,47,47,11,0,1,0,86,0
180,321,50,50,9,1,1,0,1189,0
180,360,1,1,14,1,1,0,40,0
180,333,64,64,11,0,1,0,46,0
180,14,31,31,1,2,2,0,566,0
180,326,4,4,6,0,1,5,448,0
180,353,12,12,1,0,2,1,16,0
180,302,34,34,6,0,1,1,1190,0
180,354,3,3,8,1,1,1,1191,0
180,311,165,165,1,0,1,5,1192,0
180,352,34,34,13,0,1,1,17,0
180,307,166,166,2,0,1,0,1193,0
180,344,12,12,5,0,1,6,83,0
180,341,46,46,22,1,1,0,1194,0
180,344,34,34,1,0,0,5,585,0
180,335,8,8,2,1,1,5,59,0
180,318,167,167,14,0,1,0,1195,0
180,277,12,12,1,0,1,1,7,2
180,14,12,12,1,2,2,1,7,2
180,14,12,12,1,2,2,5,7,2
180,311,69,69,13,0,0,1,7,2
180,14,12,12,1,2,2,0,7,2
180,329,46,46,9,1,1,15,11,3
180,335,48,48,1,1,0,11,11,3
180,220,10,10,1,0,1,15,11,3
180,319,11,11,1,2,1,1,11,3
180,295,28,28,6,0,1,15,11,3
180,359,46,46,1,0,1,15,11,3
180,361,31,31,0,0,1,1,11,3
180,337,31,31,11,1,1,0,11,3
180,342,44,44,1,0,1,1,11,3
180,14,12,12,1,2,2,0,11,3
180,349,68,68,1,0,1,15,11,3
180,14,12,12,1,2,2,1,11,3
180,315,7,7,1,0,1,12,11,3
180,317,23,23,9,0,1,15,11,3
180,347,12,12,1,1,0,6,11,3
180,330,26,26,9,0,1,15,11,3
180,60,68,68,13,1,0,26,11,3
180,344,130,130,22,0,1,1,11,3
180,311,24,24,2,1,1,7,11,3
180,256,90,90,1,0,1,15,11,3
180,342,4,4,1,1,0,15,11,3
180,334,47,47,1,0,0,0,11,3
180,362,31,31,11,0,1,15,1,3
180,307,15,15,9,0,1,6,11,3
180,348,12,12,1,1,0,0,7,3
180,320,138,138,11,1,1,7,11,3
180,14,12,12,1,2,2,1,495,3
180,347,12,12,14,2,1,15,11,3
180,330,12,12,14,1,1,14,1196,3
180,14,12,12,1,2,2,0,7,2
180,14,12,12,1,2,2,0,7,2
180,14,12,12,1,2,2,12,7,2
180,14,36,36,1,0,0,5,7,2
180,3,12,12,1,2,2,1,7,2
180,14,12,12,1,2,2,1,7,2
180,287,12,12,1,0,1,1,7,2
180,341,12,12,1,0,1,8,7,2
180,14,12,12,1,2,2,12,7,2
180,341,12,12,1,0,1,1,7,2
180,14,12,12,1,1,1,5,7,2
180,14,12,12,1,2,2,0,7,2
180,14,12,12,1,2,2,1,7,2
180,360,12,12,9,0,1,1,7,2
180,333,51,51,6,0,1,1,7,2
180,14,12,12,1,2,2,1,7,2
180,14,12,12,1,2,1,0,7,2
180,14,12,12,1,2,2,14,7,2
180,342,88,88,11,1,1,12,820,1
180,352,4,4,8,1,1,0,127,1
180,349,9,9,1,0,1,0,28,1
180,355,57,57,1,0,0,6,1197,1
180,333,31,31,22,1,1,5,1198,1
180,278,59,59,1,0,0,1,1199,1
180,315,3,3,5,1,1,5,1200,1
180,363,12,12,1,1,1,0,608,1
180,315,39,39,8,1,1,14,607,1
180,330,46,46,8,0,2,1,1,1
180,304,76,76,9,1,1,0,711,1
180,315,12,12,0,0,1,1,1201,1
180,351,35,35,6,2,1,1,127,1
180,247,14,14,8,0,0,12,108,1
180,344,74,74,5,1,1,12,724,1
180,331,81,81,1,1,1,12,167,1
180,319,32,32,1,1,2,0,251,1
180,329,50,50,1,1,1,7,29,1
180,223,35,35,9,1,1,5,1202,1
180,342,48,48,10,0,1,1,1,1
180,321,32,32,1,0,1,1,18,1
180,346,8,8,9,1,1,0,50,1
180,334,58,58,6,1,1,12,1203,1
180,312,68,68,1,1,1,5,1,1
180,333,31,31,11,1,1,12,1204,1
180,310,31,31,1,0,1,0,763,1
180,337,23,23,1,1,1,0,1205,1
180,352,12,12,6,0,1,0,296,1
180,334,8,8,22,0,1,1,1,1
180,273,10,10,1,1,1,2,1206,1
180,233,0,0,0,1,1,10,1207,1
180,14,12,12,1,2,2,8,1208,1
180,335,0,0,0,2,1,5,33,1
180,348,66,66,1,0,1,0,608,1
180,349,20,20,1,2,1,12,252,1
180,317,12,12,1,1,1,0,46,1
180,266,68,68,1,1,1,14,1209,1
180,302,8,8,5,2,1,1,54,1
180,348,48,48,18,1,1,7,45,1
180,281,153,153,9,0,1,5,68,1
180,235,12,12,2,1,1,0,1210,1
180,313,1,1,1,0,1,1,1,1
180,288,1,1,14,1,1,0,1211,1
180,313,60,60,13,1,1,5,59,1
180,335,61,61,1,0,1,0,1212,1
180,331,12,12,2,1,1,12,1213,1
180,14,12,12,1,2,2,12,67,1
180,276,8,8,5,1,1,5,1214,1
180,333,80,80,1,0,0,6,1215,1
180,325,12,12,1,2,2,5,182,1
180,14,12,12,1,0,2,6,1216,1
180,309,23,23,6,0,1,1,1,1
180,334,0,0,1,1,1,7,49,1
180,333,90,90,6,0,1,0,33,1
180,330,3,3,2,0,0,6,1217,1
180,329,111,111,1,1,1,5,60,1
180,195,15,15,1,1,1,8,121,1
180,360,44,44,11,1,1,0,951,1
180,233,46,46,8,0,1,15,595,1
180,311,64,64,1,0,1,0,1218,1
180,331,83,83,8,0,1,0,18,1
180,223,10,10,20,2,1,5,1219,1
180,321,18,18,1,0,0,6,1220,1
180,331,57,57,1,1,1,12,66,1
180,312,41,41,2,0,1,1,1,1
180,302,24,24,8,2,1,0,39,1
180,349,15,15,11,0,1,1,1,1
180,320,81,81,1,0,1,0,91,1
181,363,44,44,6,0,0,0,117,0
181,337,7,7,1,1,1,5,37,0
181,319,14,14,2,0,2,1,6,0
181,215,7,7,6,0,1,1,1221,0
181,358,41,41,1,0,0,1,17,0
181,14,8,8,1,2,2,1,26,0
181,335,57,57,1,1,1,0,235,0
181,348,23,23,9,0,1,0,1222,0
181,319,46,46,1,0,0,8,182,0
181,271,44,44,9,0,1,1,1223,0
181,360,4,4,1,1,0,1,28,0
181,331,24,24,8,1,1,0,252,0
181,277,8,8,1,3,0,7,33,0
181,318,58,58,1,0,0,1,39,0
181,326,20,20,10,0,1,1,1224,0
181,364,31,31,1,0,0,1,29,0
181,342,68,68,1,1,1,5,1225,0
181,276,4,4,0,2,1,1,66,0
181,325,8,8,1,1,1,0,11,2
181,321,12,12,1,0,0,6,7,2
181,14,12,12,1,2,2,5,7,2
181,244,0,0,1,0,1,0,11,3
181,360,3,3,1,0,1,1,11,3
181,335,31,31,11,0,1,1,11,3
181,335,37,37,9,0,1,1,11,3
181,333,10,10,1,0,1,5,11,3
181,331,12,12,1,1,1,14,11,3
181,299,23,23,5,1,1,7,7,2
181,333,12,12,1,0,1,15,7,2
181,310,12,12,1,1,1,5,7,2
181,224,12,12,2,2,1,1,1226,1
181,266,6,6,11,0,1,21,1227,1
181,361,28,28,9,0,0,0,1228,1
181,263,31,31,14,1,1,5,1229,1
181,14,12,12,1,2,2,8,156,1
181,256,31,31,22,1,1,7,1230,1
181,299,29,29,5,1,1,10,1231,1
181,261,39,39,8,1,1,5,52,1
182,352,39,39,8,0,1,5,1232,0
182,318,6,6,11,1,1,5,1233,0
182,14,64,64,1,2,2,15,624,0
182,353,48,48,1,0,1,15,639,0
182,360,66,66,1,1,2,0,1234,0
182,347,9,9,1,0,1,0,239,0
182,323,68,68,1,0,0,5,6,0
182,14,12,12,1,2,2,5,7,0
182,349,32,32,8,0,1,5,682,0
182,329,31,31,10,0,1,0,435,0
182,14,18,18,1,2,0,0,11,2
182,14,12,12,1,2,2,0,7,2
182,342,8,8,6,0,1,1,11,3
182,315,37,37,9,0,1,15,11,3
182,319,10,10,11,0,1,15,11,3
182,201,38,38,11,3,0,13,11,3
182,358,46,46,8,0,1,0,11,3
182,297,48,48,6,0,1,12,11,3
182,317,31,31,11,0,1,15,251,3
182,337,4,4,11,1,1,5,11,3
182,326,12,12,15,0,1,15,11,3
182,337,133,133,1,3,0,0,11,3
182,313,15,15,5,1,0,5,11,3
182,14,12,12,1,2,2,15,7,2
182,331,12,12,11,0,1,1,7,2
182,355,12,12,1,0,1,1,7,2
182,14,12,12,1,2,2,5,7,2
182,307,12,12,1,2,0,15,7,2
182,296,36,36,11,1,1,5,46,1
182,273,64,64,2,1,1,2,33,1
182,331,64,64,0,1,1,0,28,1
182,261,10,10,11,0,1,1,46,1
182,315,66,66,1,1,1,0,695,1
182,319,59,59,8,0,1,1,1,1
182,304,9,9,1,1,1,0,1235,1
182,216,32,32,1,1,1,16,1236,1
182,233,38,38,1,0,1,5,6,1
182,321,54,54,2,1,1,0,800,1
183,365,39,39,8,1,1,0,1,0
183,348,39,39,1,2,1,1,1237,0
183,341,46,46,8,0,1,1,448,0
183,122,13,13,1,2,2,0,7,2
183,365,39,39,8,1,1,0,11,3
183,317,47,47,1,1,1,7,11,3
183,363,119,119,14,1,1,0,7,3
183,260,12,12,6,0,1,0,7,2
183,366,39,39,1,1,0,0,66,1
183,337,32,32,9,1,1,12,1238,1
183,273,31,31,11,1,1,12,122,1
184,297,1,1,1,1,1,5,1239,0
184,348,12,12,1,1,1,1,1240,0
184,285,135,135,1,0,1,5,332,0
184,311,44,44,2,1,1,5,296,0
184,304,46,46,8,1,1,7,141,0
184,364,8,8,1,0,0,0,63,0
184,346,12,12,9,1,1,0,1241,0
184,297,68,68,9,0,1,1,1242,0
184,318,25,25,2,1,1,5,466,0
184,367,80,80,1,0,0,1,17,0
184,315,1,1,8,0,1,1,1243,0
184,341,31,31,2,1,1,6,1244,0
184,256,12,12,8,0,1,0,35,0
184,363,23,23,1,1,1,0,50,0
184,14,31,31,1,2,2,0,749,0
184,349,9,9,1,0,0,8,59,0
184,359,12,12,1,1,1,11,1175,0
184,355,5,5,1,1,1,7,52,0
184,14,24,24,1,2,2,7,222,0
184,367,10,10,11,2,1,1,17,0
184,361,99,99,5,0,1,6,565,0
184,14,12,12,1,2,2,12,7,0
